time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total
20170814T090555,2.79,14000,4746511,2.8,14050,3585110
20170814T090556,2.79,14000,4746511,2.8,5050,3576110
20170814T090557,2.79,10000,4742511,2.8,5050,3576110
20170814T090559,2.79,10000,4742511,2.8,4158,3580218
20170814T090601,2.79,10000,4742511,2.81,94160,3576060
20170814T090601,2.8,1842,4744353,2.81,94160,3576060
20170814T090601,2.8,1842,4744353,2.81,94150,3576050
20170814T090601,2.8,1842,4744353,2.81,92150,3574050
20170814T090602,2.79,10000,4742511,2.81,92150,3574050
20170814T090602,2.79,10000,4742511,2.81,92160,3574060
20170814T090602,2.79,10000,4742511,2.8,48158,3622218
20170814T090604,2.79,24116,4756627,2.8,48158,3622218
20170814T090604,2.79,27585,4760096,2.8,48158,3622218
20170814T090614,2.79,27585,4254530,2.8,117598,3734489
20170814T090615,2.79,27485,4254430,2.8,117598,3734489
20170814T090615,2.79,27485,4254430,2.8,117698,3734589
20170814T090618,2.79,27485,4254430,2.8,158935,3734589
20170814T090618,2.79,27485,4254430,2.8,168835,3744489
20170814T090618,2.79,17585,4244530,2.8,168835,3744489
20170814T090618,2.79,17485,4244430,2.8,168835,3744489
20170814T090618,2.79,7485,4234430,2.8,168835,3744489
20170814T090618,2.79,7485,4234430,2.8,177835,3744489
20170814T090620,2.79,3469,4230414,2.8,177835,3744489
20170814T090620,2.78,170828,4226945,2.8,177835,3744489
20170814T090620,2.78,170828,4226945,2.8,177845,3744499
20170814T090620,2.78,170754,4226871,2.8,177845,3744499
20170814T090620,2.78,170754,4202871,2.8,155345,3721999
20170814T090620,2.78,170754,4202871,2.8,155295,3721949
20170814T090622,2.78,170754,4202871,2.79,40000,3761949
20170814T090622,2.78,170754,4202871,2.79,50000,3768115
20170814T090622,2.78,170754,4202871,2.79,60000,3778115
20170814T090627,2.78,182942,4215059,2.79,60000,3778115
20170814T090627,2.78,192342,4224459,2.79,60000,3778115
20170814T090627,2.78,182942,4215059,2.79,60000,3778115
20170814T090627,2.78,185917,4218034,2.79,60000,3778115
20170814T090629,2.78,185817,4217934,2.79,60000,3778115
20170814T090629,2.78,185717,4217834,2.79,60000,3778115
20170814T090629,2.78,185617,4217734,2.79,60000,3778115
20170814T090630,2.78,185517,4217634,2.79,60000,3778115
20170814T090630,2.78,185517,4217634,2.79,50000,3768115
20170814T090634,2.78,200441,4132558,2.79,50000,3768115
20170814T090635,2.78,200341,4132458,2.79,50000,3768115
20170814T090635,2.78,200241,4132358,2.79,50000,3768115
20170814T090635,2.78,154887,4087004,2.79,50000,3768115
20170814T090635,2.78,134887,4067004,2.79,50000,3768115
20170814T090635,2.78,34887,3967004,2.79,50000,3768115
20170814T090635,2.78,30087,3962204,2.79,50000,3768115
20170814T090635,2.78,24832,3956949,2.79,50000,3768115
20170814T090635,2.78,24732,3956849,2.79,50000,3768115
20170814T090636,2.78,24732,3956849,2.79,63861,3781976
20170814T090636,2.78,24732,3956849,2.79,74061,3792176
20170814T090636,2.78,24732,3956849,2.79,63861,3781976
20170814T090636,2.78,34732,3966849,2.79,63861,3781976
20170814T090636,2.78,27899,3960016,2.79,63861,3781976
20170814T090636,2.78,24924,3957041,2.79,63861,3781976
20170814T090636,2.78,10000,3942117,2.79,63861,3781976
20170814T090636,2.78,9732,3941849,2.79,63861,3781976
20170814T090636,2.77,15800,3932117,2.79,63861,3781976
20170814T090636,2.77,15800,3932117,2.78,2133,3784109
20170814T090636,2.77,25800,3942117,2.78,2133,3784109
20170814T090636,2.77,35200,3951517,2.78,2133,3774159
20170814T090636,2.77,35200,3951517,2.79,63861,3772026
20170814T090636,2.78,2943,3954460,2.79,63861,3772026
20170814T090636,2.78,2943,3954460,2.79,63871,3772036
20170814T090636,2.78,4065,3955582,2.79,63871,3772036
20170814T090636,2.78,4065,3955582,2.79,63861,3772026
20170814T090636,2.78,7799,3959316,2.79,63861,3772026
20170814T090636,2.78,8216,3959733,2.79,63861,3772026
20170814T090636,2.78,8216,3959733,2.79,50000,3758165
20170814T090637,2.78,8116,3959633,2.79,50000,3758165
20170814T090638,2.78,8016,3959533,2.79,50000,3758165
20170814T090638,2.78,5273,3976790,2.79,50000,3774165
20170814T090638,2.78,1539,3973056,2.79,50000,3774165
20170814T090638,2.77,55200,3971517,2.79,50000,3774165
20170814T090638,2.77,55200,3971517,2.78,11984,3786149
20170814T090638,2.77,55200,3971517,2.78,11652,3785817
20170814T090638,2.77,55200,3971517,2.78,11546,3785711
20170814T090638,2.77,55200,3971517,2.78,11512,3785677
20170814T090638,2.77,55200,3971517,2.78,11501,3785666
20170814T090638,2.77,55200,3971517,2.78,11497,3785672
20170814T090638,2.77,55200,3971517,2.79,50010,3774175
20170814T090639,2.77,55200,3971517,2.79,70010,3794175
20170814T090639,2.77,55200,3971517,2.79,70000,3794165
20170814T090640,2.77,55200,3971517,2.79,40000,3764165
20170814T090640,2.77,55200,3971517,2.79,30000,3754165
20170814T090640,2.77,55200,3971517,2.79,20000,3744165
20170814T090640,2.77,55200,3971517,2.8,162295,3724165
20170814T090640,2.77,55200,3971517,2.79,10000,3734165
20170814T090640,2.78,10000,3981517,2.79,10000,3734165
20170814T090640,2.78,10000,3981517,2.8,162295,3724165
20170814T090640,2.79,49694,4031211,2.8,162295,3724165
20170814T090640,2.79,49694,4031211,2.8,162285,3724155
20170814T090640,2.79,89694,4071211,2.8,162285,3724155
20170814T090640,2.79,89594,4071111,2.8,162285,3724155
20170814T090640,2.79,89494,4071011,2.8,162285,3724155
20170814T090640,2.79,89394,4070911,2.8,162285,3724155
20170814T090640,2.79,89394,4070911,2.8,159463,3721333
20170814T090641,2.79,89294,4070811,2.8,159463,3721333
20170814T090641,2.79,89194,4070711,2.8,159463,3721333
20170814T090641,2.79,92850,4094367,2.8,159463,3721333
20170814T090641,2.79,102850,4104367,2.8,159463,3721333
20170814T090641,2.79,112250,4113767,2.8,159463,3721333
20170814T090641,2.79,102850,4104367,2.8,159463,3721333
20170814T090641,2.79,102850,4104367,2.8,149563,3711433
20170814T090641,2.79,103770,4105287,2.8,149563,3711433
20170814T090643,2.79,103770,4105287,2.8,142513,3704383
20170814T090643,2.79,103670,4107088,2.8,142513,3704383
20170814T090644,2.79,103570,4106988,2.8,142513,3704383
20170814T090644,2.79,103470,4106888,2.8,142513,3704383
20170814T090644,2.79,103470,4106888,2.8,141213,3703083
20170814T090644,2.79,103370,4106788,2.8,141213,3703083
20170814T090647,2.79,103270,4109188,2.8,141213,3683083
20170814T090647,2.79,103170,4109088,2.8,141213,3683083
20170814T090648,2.79,103070,4108988,2.8,141213,3683083
20170814T090648,2.79,102970,4108888,2.8,141213,3683083
20170814T090650,2.79,126309,3957612,2.8,141213,3696083
20170814T090650,2.79,126309,3957612,2.8,216586,3771456
20170814T090650,2.79,126309,3957612,2.8,227286,3782156
20170814T090650,2.79,146309,3977612,2.8,227286,3782156
20170814T090651,2.79,146309,3957612,2.8,237439,3782156
20170814T090651,2.79,146209,3957512,2.8,237439,3832156
20170814T090651,2.79,146109,3957412,2.8,237439,3832156
20170814T090651,2.79,146109,3957412,2.8,258546,3853263
20170814T090651,2.79,146009,3957312,2.8,258546,3853263
20170814T090653,2.79,149009,3940312,2.8,258546,3853263
20170814T090653,2.79,156709,3948012,2.8,258546,3853263
20170814T090653,2.79,149009,3940312,2.8,258546,3853263
20170814T090653,2.79,149009,3940312,2.8,247846,3842563
20170814T090657,2.79,159009,3940312,2.8,247846,3844563
20170814T090657,2.79,159009,3940312,2.8,229104,3825821
20170814T090657,2.79,155353,3936656,2.8,229104,3825821
20170814T090657,2.79,154433,3935736,2.8,229104,3825821
20170814T090658,2.79,164781,3946084,2.8,229104,3825821
20170814T090658,2.79,167382,3948685,2.8,229104,3825821
20170814T090658,2.79,157382,3938685,2.8,229104,3825821
20170814T090659,2.79,119288,3900591,2.8,229104,3825821
20170814T090659,2.79,79288,3860591,2.8,229104,3825821
20170814T090659,2.79,69288,3850591,2.8,229104,3825821
20170814T090659,2.79,57382,3838685,2.8,229104,3825821
20170814T090659,2.79,72612,3853915,2.8,229104,3825821
20170814T090659,2.79,78291,3859594,2.8,229104,3825821
20170814T090659,2.79,78291,3859594,2.8,187867,3784584
20170814T090659,2.79,66858,3848161,2.8,187867,3784584
20170814T090659,2.79,46858,3828161,2.8,187867,3784584
20170814T090659,2.79,43858,3825161,2.8,187867,3784584
20170814T090659,2.79,37054,3818357,2.8,187867,3784584
20170814T090659,2.79,31375,3812678,2.8,187867,3784584
20170814T090659,2.79,28179,3809482,2.8,187867,3784584
20170814T090659,2.79,17831,3799134,2.8,187867,3784584
20170814T090659,2.79,15230,3796533,2.8,187867,3784584
20170814T090659,2.78,11901,3781303,2.8,187867,3784584
20170814T090659,2.78,11901,3781303,2.8,187877,3784594
20170814T090659,2.78,11901,3781303,2.79,10000,3794594
20170814T090659,2.78,17151,3786553,2.79,10000,3794594
20170814T090659,2.78,26451,3795853,2.79,10000,3794594
20170814T090700,2.78,26451,3788513,2.79,9950,3794544
20170814T090700,2.78,17151,3779213,2.79,9950,3794544
20170814T090701,2.78,17193,3786205,2.79,9950,3824544
20170814T090702,2.78,17093,3786105,2.79,9950,3824544
20170814T090702,2.78,16993,3786005,2.79,9950,3824544
20170814T090703,2.78,16893,3785905,2.79,9950,3824544
20170814T090703,2.78,16793,3785805,2.79,9950,3824544
20170814T090703,2.78,16693,3785705,2.79,9950,3824544
20170814T090704,2.78,16693,3785705,2.79,187950,4246688
20170814T090709,2.78,16651,3790663,2.79,187950,4246688
20170814T090709,2.78,7151,3781163,2.79,187950,4246688
20170814T090709,2.78,6651,3780663,2.79,187950,4246688
20170814T090710,2.78,5250,3789262,2.79,187950,4248288
20170814T090710,2.77,55200,3784012,2.79,187950,4248288
20170814T090710,2.77,55200,3784012,2.78,3349,4251637
20170814T090710,2.77,55200,3784012,2.79,187960,4248298
20170814T090710,2.78,1893,3785905,2.79,187960,4248298
20170814T090710,2.78,1893,3785905,2.79,187950,4248288
20170814T090710,2.78,1893,3785905,2.79,193148,4253486
20170814T090717,2.78,1893,3785905,2.79,211072,4251410
20170814T090717,2.78,1893,3785905,2.79,218972,4259310
20170814T090717,2.78,1893,3785905,2.79,211072,4251410
20170814T090717,2.78,1893,3785905,2.79,231072,4271410
20170814T090719,2.78,1893,3785905,2.79,240072,4271410
20170814T090719,2.78,36664,3820676,2.79,240072,4571410
20170814T090719,2.78,36714,3820726,2.79,240072,4571410
20170814T090719,2.78,34821,3818833,2.79,240072,4571410
20170814T090719,2.78,34641,3818653,2.79,240072,4571410
20170814T090719,2.78,34591,3818603,2.79,240072,4571410
20170814T090720,2.78,40026,3824038,2.79,240072,4571410
20170814T090721,2.78,40026,3824038,2.79,236572,4567910
20170814T090723,2.78,39026,3823638,2.79,236572,4617910
20170814T090723,2.78,38026,3822638,2.79,236572,4617910
20170814T090723,2.78,15026,3799638,2.79,236572,4617910
20170814T090723,2.78,14026,3798638,2.79,236572,4617910
20170814T090724,2.78,13026,3797638,2.79,236572,4617910
20170814T090727,2.78,12026,3796638,2.79,236572,4617910
20170814T090727,2.78,11026,3795638,2.79,236572,4617910
20170814T090728,2.78,5435,3790047,2.79,236572,4617910
20170814T090728,2.77,55200,3784612,2.79,236572,4617910
20170814T090728,2.77,55200,3784612,2.78,2000,4619910
20170814T090728,2.77,55200,3784612,2.78,12000,4629910
20170814T090728,2.77,55200,3784612,2.78,10000,4627920
20170814T090728,2.77,55200,3784612,2.79,236582,4617920
20170814T090728,2.77,55200,3784612,2.79,226632,4607970
20170814T090728,2.77,55200,3784612,2.79,98582,4479920
20170814T090728,2.77,45800,3775212,2.79,98582,4479920
20170814T090728,2.78,10000,3785212,2.79,98582,4479920
20170814T090728,2.78,10000,3785212,2.79,102266,4483604
20170814T090729,2.78,9000,3784212,2.79,102266,4483604
20170814T090729,2.77,45800,3775212,2.79,102266,4483604
20170814T090729,2.77,45800,3775212,2.78,1000,4484604
20170814T090729,2.77,65800,3795212,2.78,1000,4484604
20170814T090729,2.77,65800,3795212,2.78,2000,4485604
20170814T090729,2.77,65800,3795212,2.78,3000,4486604
20170814T090730,2.77,87300,3816712,2.78,3000,4486604
20170814T090730,2.77,95500,3824912,2.78,3000,4486604
20170814T090730,2.77,87300,3816712,2.78,3000,4486604
20170814T090735,2.77,99534,3798946,2.78,3000,4486604
20170814T090735,2.77,99534,3788946,2.78,6289,4489893
20170814T090735,2.77,99534,3788946,2.78,17389,4500993
20170814T090735,2.77,99534,3788946,2.78,6289,4489893
20170814T090735,2.77,99534,3788946,2.78,7289,4490893
20170814T090736,2.77,99534,3798946,2.78,6289,4489893
20170814T090736,2.77,99534,3798946,2.78,5289,4488893
20170814T090736,2.77,99534,3798946,2.78,4289,4487893
20170814T090736,2.77,99534,3798946,2.78,1000,4484604
20170814T090736,2.77,99534,3798946,2.79,102266,4483604
20170814T090736,2.78,42711,3841657,2.79,102266,4483604
20170814T090736,2.78,52711,3851657,2.79,102266,4483604
20170814T090736,2.78,52711,3851657,2.79,102256,4483594
20170814T090737,2.78,51711,3850657,2.79,102256,4558594
20170814T090737,2.78,41711,3840657,2.79,102256,4558594
20170814T090738,2.78,40711,3839657,2.79,102256,4558594
20170814T090740,2.78,39711,3838657,2.79,102256,4558594
20170814T090740,2.78,39711,3838657,2.79,102006,4558344
20170814T090740,2.78,49711,3848657,2.79,102006,4558344
20170814T090741,2.78,48711,3850657,2.79,102006,4658344
20170814T090741,2.78,47711,3849657,2.79,102006,4658344
20170814T090743,2.78,60358,3828570,2.79,102006,4658344
20170814T090743,2.78,81858,3850070,2.79,102006,4658344
20170814T090743,2.78,90758,3858970,2.79,102006,4658344
20170814T090743,2.78,81858,3850070,2.79,102006,4658344
20170814T090744,2.78,80858,3849070,2.79,102006,4668344
20170814T090745,2.78,79858,3848070,2.79,102006,4668344
20170814T090745,2.78,44147,3812359,2.79,102006,4668344
20170814T090745,2.78,34147,3802359,2.79,102006,4668344
20170814T090745,2.78,29858,3798070,2.79,102006,4668344
20170814T090745,2.78,21500,3789712,2.79,102006,4668344
20170814T090745,2.78,17995,3786207,2.79,102006,4668344
20170814T090746,2.78,16995,3785207,2.79,102006,4668344
20170814T090746,2.78,24995,3793207,2.79,102006,4668344
20170814T090746,2.78,23995,3792207,2.79,102006,4668344
20170814T090746,2.78,22995,3791207,2.79,102006,4668344
20170814T090747,2.78,57766,3825978,2.79,102006,4668344
20170814T090747,2.78,67766,3835978,2.79,102006,4668344
20170814T090748,2.78,52771,3820983,2.79,102006,4668344
20170814T090748,2.78,47766,3815978,2.79,102006,4668344
20170814T090752,2.78,46766,3794978,2.79,102006,4668344
20170814T090753,2.78,45766,3793978,2.79,102006,4668344
20170814T090753,2.78,65066,3813278,2.79,102006,4668344
20170814T090755,2.78,70995,3819207,2.79,102006,4668344
20170814T090755,2.78,80395,3828607,2.79,102006,4668344
20170814T090755,2.78,70995,3819207,2.79,102006,4668344
20170814T090757,2.78,70000,3818212,2.79,102006,4668344
20170814T090757,2.78,35229,3783441,2.79,102006,4668344
20170814T090757,2.78,25229,3773441,2.79,102006,4668344
20170814T090757,2.78,5929,3754141,2.79,102006,4668344
20170814T090757,2.77,45800,3748212,2.79,102006,4668344
20170814T090757,2.78,8000,3756212,2.79,102006,4668344
20170814T090757,2.78,2071,3750283,2.79,102006,4668344
20170814T090757,2.77,45800,3748212,2.79,102006,4668344
20170814T090757,2.78,8000,3756212,2.79,102006,4668344
20170814T090757,2.78,8000,3756212,2.79,102016,4668354
20170814T090757,2.78,7037,3755249,2.79,102016,4668354
20170814T090757,2.77,45800,3748212,2.79,102016,4668354
20170814T090757,2.78,8000,3756212,2.79,102016,4668354
20170814T090757,2.78,8000,3756212,2.79,101766,4668104
20170814T090758,2.78,8000,3756212,2.79,226758,4668104
20170814T090758,2.78,8000,3756212,2.79,235058,4676404
20170814T090758,2.78,8000,3756212,2.79,231058,4672404
20170814T090759,2.78,7000,3755212,2.79,231058,4672404
20170814T090759,2.78,6000,3754212,2.79,231058,4672404
20170814T090759,2.78,5000,3753212,2.79,231058,4672404
20170814T090759,2.78,4000,3752212,2.79,231058,4672404
20170814T090759,2.78,7300,3755512,2.79,231058,4672404
20170814T090759,2.78,6300,3754512,2.79,231058,4672404
20170814T090800,2.78,5300,3753512,2.79,231058,4672404
20170814T090800,2.78,4300,3752512,2.79,231058,4672404
20170814T090800,2.78,3300,3751512,2.79,231058,4672404
20170814T090800,2.78,11300,3759512,2.79,231058,4672404
20170814T090800,2.78,10300,3758512,2.79,231058,4672404
20170814T090801,2.78,9300,3757512,2.79,231058,4672404
20170814T090801,2.78,8300,3756512,2.79,231058,4672404
20170814T090801,2.78,8000,3756212,2.79,231058,4672404
20170814T090801,2.77,45800,3748212,2.79,231058,4672404
20170814T090801,2.78,8000,3756212,2.79,231058,4672404
20170814T090801,2.78,7000,3755212,2.79,231058,4672404
20170814T090803,2.78,27000,3755212,2.79,231058,4672404
20170814T090803,2.78,41600,3769812,2.79,231058,4672404
20170814T090803,2.78,48492,3776704,2.79,231058,4672404
20170814T090803,2.78,57892,3786104,2.79,231058,4672404
20170814T090803,2.78,48492,3776704,2.79,231058,4672404
20170814T090807,2.78,41492,3777204,2.79,231058,4672404
20170814T090807,2.78,33492,3769204,2.79,231058,4672404
20170814T090807,2.78,41492,3777204,2.79,231058,4672404
20170814T090807,2.78,34600,3770312,2.79,231058,4672404
20170814T090809,2.78,42600,3778312,2.79,231058,4672404
20170814T090809,2.78,49492,3785204,2.79,231058,4672404
20170814T090809,2.78,79492,3815204,2.79,231058,4672404
20170814T090809,2.78,79492,3815204,2.79,222758,4664104
20170814T090810,2.78,79492,3815204,2.79,213758,4664104
20170814T090815,2.78,64892,3800604,2.79,213758,4664104
20170814T090815,2.78,56892,3792604,2.79,213758,4664104
20170814T090815,2.78,36892,3772604,2.79,213758,4664104
20170814T090815,2.78,30000,3765712,2.79,213758,4664104
20170814T090815,2.77,25800,3735712,2.79,213758,4664104
20170814T090815,2.78,8000,3743712,2.79,213758,4664104
20170814T090815,2.78,28000,3763712,2.79,213758,4664104
20170814T090815,2.78,20000,3755712,2.79,213758,4664104
20170814T090815,2.77,25800,3735712,2.79,213758,4664104
20170814T090815,2.78,4480,3740192,2.79,213758,4664104
20170814T090815,2.78,24480,3760192,2.79,213758,4664104
20170814T090816,2.78,20000,3755712,2.79,213758,4664104
20170814T090816,2.77,25800,3735712,2.79,213758,4664104
20170814T090816,2.77,15000,3724912,2.79,213758,4664104
20170814T090816,2.77,10000,3719912,2.79,213758,4664104
20170814T090816,2.76,145474,3709912,2.79,213758,4664104
20170814T090816,2.76,141000,3705438,2.79,213758,4664104
20170814T090816,2.76,111000,3675438,2.79,213758,4664104
20170814T090816,2.76,103000,3667438,2.79,213758,4664104
20170814T090816,2.76,101227,3665665,2.79,213758,4664104
20170814T090816,2.76,101227,3665665,2.78,10000,4674104
20170814T090816,2.77,5929,3671594,2.78,10000,4674104
20170814T090816,2.76,101227,3665665,2.78,10000,4674104
20170814T090816,2.76,107156,3671594,2.78,10000,4674104
20170814T090816,2.76,107156,3671594,2.78,10010,4674114
20170814T090816,2.76,107156,3671594,2.78,10000,4674104
20170814T090816,2.76,109956,3674394,2.78,10000,4674104
20170814T090818,2.76,109956,3674394,2.78,30000,4694104
20170814T090818,2.76,109956,3674394,2.77,1000,4695104
20170814T090818,2.76,109956,3674394,2.78,30000,4694104
20170814T090818,2.76,107156,3671594,2.78,30000,4694104
20170814T090818,2.76,107156,3671594,2.78,30010,4694114
20170814T090818,2.76,107156,3671594,2.78,30000,4694104
20170814T090818,2.76,107156,3671594,2.77,1000,4695104
20170814T090818,2.76,107156,3671594,2.77,453,4694557
20170814T090818,2.76,107156,3671594,2.78,30010,4694114
20170814T090819,2.76,106156,3670594,2.78,30010,4694114
20170814T090819,2.76,106156,3670594,2.78,30000,4694104
20170814T090821,2.76,106156,3670594,2.77,20000,4714104
20170814T090823,2.76,106156,3660594,2.77,16350,4735464
20170814T090823,2.76,105156,3659594,2.77,16350,4735464
20170814T090824,2.76,104156,3658594,2.77,16350,4735464
20170814T090824,2.76,103156,3657594,2.77,16350,4735464
20170814T090824,2.76,102156,3656594,2.77,16350,4735464
20170814T090824,2.76,101156,3655594,2.77,16350,4735464
20170814T090825,2.76,98656,3653094,2.77,16350,4735464
20170814T090825,2.76,98656,3653094,2.77,16100,4735214
20170814T090825,2.76,98656,3653094,2.78,30010,4719114
20170814T090826,2.76,118656,3673094,2.78,30010,4719114
20170814T090826,2.76,118656,3673094,2.78,30000,4719104
20170814T090827,2.76,118656,3673094,2.78,29750,4718854
20170814T090827,2.77,250,3673344,2.78,29750,4718854
20170814T090827,2.77,1618,3674712,2.78,29750,4718854
20170814T090828,2.77,1368,3674462,2.78,29750,4718854
20170814T090828,2.77,618,3673712,2.78,29750,4718854
20170814T090828,2.76,118656,3673094,2.78,29750,4718854
20170814T090828,2.76,118656,3673094,2.77,382,4719236
20170814T090829,2.76,117656,3672094,2.77,382,4719246
20170814T090836,2.76,117656,3685388,2.77,9982,4736846
20170814T090836,2.76,101429,3669161,2.77,9982,4736846
20170814T090836,2.76,83429,3651161,2.77,9982,4736846
20170814T090836,2.76,67656,3635388,2.77,9982,4736846
20170814T090836,2.76,67656,3635388,2.77,19982,4746846
20170814T090840,2.76,67656,3640650,2.77,13276,4761583
20170814T090840,2.76,60156,3633150,2.77,13276,4761583
20170814T090840,2.76,40156,3613150,2.77,13276,4761583
20170814T090840,2.76,11656,3584650,2.77,13276,4761583
20170814T090841,2.76,11656,3584650,2.77,33276,4781583
20170814T090841,2.76,11656,3584650,2.77,44276,4792583
20170814T090841,2.76,11656,3584650,2.77,33276,4781583
20170814T090843,2.76,11656,3584650,2.77,48276,4796583
20170814T090844,2.76,11656,3574500,2.77,48026,4796333
20170814T090844,2.76,10656,3573500,2.77,48026,4796333
20170814T090845,2.76,9656,3582650,2.77,48026,4821333
20170814T090845,2.76,8656,3581650,2.77,48026,4821333
20170814T090845,2.76,7656,3580650,2.77,48026,4821333
20170814T090845,2.76,6656,3608650,2.77,48026,4821333
20170814T090845,2.76,5929,3607923,2.77,48026,4821333
20170814T090845,2.76,5656,3607650,2.77,48026,4821333
20170814T090845,2.75,268021,3601994,2.77,48026,4821333
20170814T090846,2.75,267021,3600994,2.77,48026,4821333
20170814T090846,2.75,255021,3588994,2.77,48026,4821333
20170814T090846,2.75,254021,3587994,2.77,48026,4821333
20170814T090846,2.75,253021,3586994,2.77,48026,4821333
20170814T090846,2.75,252021,3585994,2.77,48026,4821333
20170814T090847,2.75,252021,3605994,2.76,1000,4822333
20170814T090847,2.75,252021,3605994,2.77,48026,4817649
20170814T090847,2.75,252021,3605994,2.77,48036,4817659
20170814T090847,2.75,252021,3605994,2.76,1000,4818659
20170814T090848,2.75,251021,3604994,2.76,1000,4818659
20170814T090848,2.75,250021,3603994,2.76,1000,4818659
20170814T090849,2.75,249021,3602994,2.76,1000,4818659
20170814T090852,2.75,248704,3602677,2.76,1000,4818659
20170814T090852,2.75,248704,3602677,2.76,15905,4833564
20170814T090852,2.75,248704,3602677,2.76,24283,4841942
20170814T090855,2.75,247704,3596677,2.76,24283,4841942
20170814T090855,2.75,246704,3595677,2.76,24283,4843942
20170814T090855,2.75,245704,3594677,2.76,24283,4843942
20170814T090855,2.75,245704,3594677,2.76,9378,4829037
20170814T090855,2.75,243721,3592694,2.76,9378,4870146
20170814T090855,2.75,239790,3588763,2.76,9378,4870146
20170814T090855,2.75,236872,3585845,2.76,9378,4870146
20170814T090855,2.75,236872,3585845,2.76,22209,4882977
20170814T090855,2.75,235872,3584845,2.76,22209,4882977
20170814T090902,2.75,235290,3594263,2.76,22209,4918541
20170814T090902,2.75,230290,3589263,2.76,22209,4918541
20170814T090902,2.75,228290,3587263,2.76,22209,4918541
20170814T090902,2.75,219290,3578263,2.76,22209,4918541
20170814T090902,2.75,69290,3428263,2.76,22209,4918541
20170814T090902,2.75,62562,3421535,2.76,22209,4918541
20170814T090902,2.75,55262,3414235,2.76,22209,4918541
20170814T090902,2.75,50262,3409235,2.76,22209,4918541
20170814T090902,2.75,5262,3364235,2.76,22209,4918541
20170814T090902,2.74,50000,3358973,2.76,22209,4918541
20170814T090902,2.74,50000,3358973,2.75,50000,4968541
20170814T090902,2.74,55656,3364629,2.75,50000,4968541
20170814T090902,2.74,55656,3364629,2.75,59750,4968551
20170814T090902,2.74,50000,3358973,2.75,59750,4968551
20170814T090902,2.74,35000,3343973,2.75,59750,4968551
20170814T090903,2.74,35000,3343973,2.75,84200,4862999
20170814T090903,2.74,13216,3322189,2.75,84200,4862999
20170814T090903,2.74,433,3309406,2.75,84200,4862999
20170814T090903,2.73,45000,3308973,2.75,84200,4862999
20170814T090903,2.73,50656,3314629,2.75,84200,4862999
20170814T090903,2.73,50656,3314629,2.75,84210,4863009
20170814T090903,2.73,50656,3314629,2.75,93410,4872209
20170814T090903,2.73,50656,3314629,2.75,113410,4861000
20170814T090904,2.73,50656,3314629,2.74,1000,4862000
20170814T090904,2.73,50656,3314629,2.74,8142,4869142
20170814T090904,2.73,34189,3298162,2.74,8142,4847599
20170814T090904,2.73,34189,3298162,2.74,9142,4848599
20170814T090904,2.73,34189,3298162,2.74,10142,4849599
20170814T090904,2.73,34189,3298162,2.74,19042,4858499
20170814T090904,2.73,34189,3298162,2.74,10142,4849599
20170814T090904,2.73,34189,3298162,2.74,30142,4869599
20170814T090904,2.73,34189,3298162,2.74,31142,4870599
20170814T090905,2.73,34189,3298162,2.74,44051,4883508
20170814T090908,2.73,32215,3326188,2.74,44051,4887108
20170814T090909,2.73,32215,3326188,2.74,69051,4912108
20170814T090909,2.73,32215,3326188,2.74,77051,4920108
20170814T090909,2.73,32215,3326188,2.74,69051,4912108
20170814T090911,2.73,37215,3331188,2.74,69051,4901955
20170814T090911,2.73,40015,3333988,2.74,69051,4901955
20170814T090911,2.73,37215,3331188,2.74,69051,4901955
20170814T090912,2.73,37215,3331188,2.74,68051,4900955
20170814T090912,2.73,37215,3331188,2.74,66051,4898955
20170814T090914,2.73,62215,3386188,2.74,66051,4881031
20170814T090915,2.73,55656,3379629,2.74,66051,4881031
20170814T090915,2.73,48215,3372188,2.74,66051,4881031
20170814T090920,2.73,48215,3466652,2.74,60909,4875889
20170814T090920,2.73,48215,3466652,2.74,59909,4874889
20170814T090920,2.73,48215,3466652,2.74,58909,4873889
20170814T090920,2.73,48215,3466652,2.74,38909,4853889
20170814T090920,2.73,48215,3466652,2.74,37909,4852889
20170814T090920,2.73,48215,3466652,2.74,25000,4839980
20170814T090920,2.73,48215,3466652,2.75,113410,4814980
20170814T090920,2.74,33949,3500601,2.75,113410,4814980
20170814T090920,2.74,43949,3510601,2.75,113410,4814980
20170814T090920,2.74,43949,3510601,2.75,113400,4814970
20170814T090920,2.74,43949,3510601,2.75,104200,4828511
20170814T090921,2.74,42949,3509601,2.75,104200,4828511
20170814T090921,2.74,41949,3508601,2.75,104200,4828511
20170814T090922,2.74,40949,3507601,2.75,104200,4828511
20170814T090922,2.74,39949,3506601,2.75,104200,4828511
20170814T090922,2.74,40199,3506851,2.75,104200,4828511
20170814T090922,2.74,10250,3476902,2.75,104200,4787402
20170814T090922,2.74,250,3466902,2.75,104200,4787402
20170814T090922,2.73,48215,3466652,2.75,104200,4787402
20170814T090922,2.73,47305,3465742,2.75,104200,4787402
20170814T090922,2.73,47305,3465742,2.74,10000,4797402
20170814T090922,2.73,47305,3465742,2.75,94460,4754921
20170814T090922,2.74,20000,3485742,2.75,94460,4754921
20170814T090922,2.74,20000,3485742,2.75,103777,4764238
20170814T090922,2.74,30000,3495742,2.75,103777,4764238
